country,date,parks,residential,retail-and-recreation,transit-stations,workplaces,grocery-and-pharmacy
DEU,2020-03-25,10.0,18.0,-59.0,-56.0,-43.0,-18.0
DEU,2020-03-26,4.0,18.0,-59.0,-57.0,-44.0,-16.0
DEU,2020-03-27,21.0,18.0,-59.0,-56.0,-43.0,-15.0
DEU,2020-03-28,32.0,12.0,-66.0,-54.0,-33.0,-22.0
DEU,2020-03-29,-49.0,11.0,-77.0,-68.0,-39.0,-51.0
DEU,2020-03-30,-10.0,17.0,-54.0,-56.0,-43.0,-15.0
DEU,2020-03-31,9.0,17.0,-53.0,-53.0,-43.0,-12.0
DEU,2020-04-01,19.0,17.0,-52.0,-53.0,-43.0,-13.0
DEU,2020-04-02,5.0,17.0,-54.0,-55.0,-43.0,-11.0
DEU,2020-04-03,-12.0,19.0,-57.0,-57.0,-43.0,-11.0
DEU,2020-04-04,21.0,12.0,-63.0,-52.0,-31.0,-16.0
DEU,2020-04-05,61.0,8.0,-58.0,-47.0,-30.0,-13.0
DEU,2020-04-06,49.0,15.0,-43.0,-50.0,-44.0,-6.0
DEU,2020-04-07,51.0,16.0,-44.0,-50.0,-45.0,-1.0
DEU,2020-04-08,56.0,15.0,-42.0,-49.0,-45.0,10.0
DEU,2020-04-09,38.0,15.0,-42.0,-50.0,-49.0,9.0
DEU,2020-04-10,72.0,29.0,-80.0,-69.0,-85.0,-90.0
DEU,2020-04-11,35.0,10.0,-56.0,-48.0,-29.0,0.0
DNK,2020-02-16,-1.0,1.0,-3.0,-3.0,-2.0,-1.0
DNK,2020-02-17,9.0,1.0,0.0,-1.0,-1.0,1.0
DNK,2020-02-18,11.0,1.0,0.0,-2.0,-1.0,0.0
DNK,2020-02-19,-1.0,1.0,1.0,-1.0,-2.0,-1.0
DNK,2020-02-20,13.0,1.0,1.0,-1.0,-2.0,0.0
DNK,2020-02-21,-18.0,1.0,-5.0,-3.0,-3.0,-2.0
DNK,2020-02-22,-11.0,0.0,0.0,0.0,0.0,-2.0
DNK,2020-02-23,8.0,0.0,-1.0,1.0,2.0,-1.0
DNK,2020-02-24,0.0,1.0,-3.0,1.0,3.0,-2.0
DNK,2020-02-25,0.0,1.0,-2.0,0.0,3.0,-2.0
DNK,2020-02-26,15.0,0.0,1.0,2.0,3.0,1.0
DNK,2020-02-27,23.0,-1.0,13.0,5.0,2.0,1.0
DNK,2020-02-28,-4.0,0.0,12.0,5.0,1.0,-2.0
DNK,2020-02-29,-9.0,0.0,17.0,5.0,1.0,-6.0
DNK,2020-03-01,16.0,0.0,15.0,2.0,2.0,-6.0
DNK,2020-03-02,16.0,0.0,10.0,0.0,2.0,-5.0
DNK,2020-03-03,13.0,0.0,9.0,0.0,2.0,-5.0
DNK,2020-03-04,24.0,0.0,10.0,0.0,2.0,-4.0
DNK,2020-03-05,20.0,0.0,8.0,-1.0,1.0,-3.0
DNK,2020-03-06,30.0,0.0,9.0,3.0,1.0,-3.0
DNK,2020-03-07,20.0,0.0,11.0,3.0,-1.0,-5.0
DNK,2020-03-08,3.0,1.0,8.0,-2.0,-1.0,-7.0
DNK,2020-03-09,5.0,1.0,4.0,-5.0,0.0,-5.0
DNK,2020-03-10,8.0,2.0,4.0,-9.0,0.0,0.0
DNK,2020-03-11,8.0,6.0,-1.0,-21.0,-12.0,12.0
DNK,2020-03-12,-9.0,13.0,-17.0,-41.0,-34.0,11.0
DNK,2020-03-13,33.0,13.0,-29.0,-44.0,-34.0,-8.0
DNK,2020-03-14,53.0,8.0,-32.0,-41.0,-18.0,-14.0
DNK,2020-03-15,11.0,11.0,-30.0,-51.0,-31.0,-21.0
DNK,2020-03-16,46.0,17.0,-25.0,-53.0,-51.0,-11.0
DNK,2020-03-17,31.0,18.0,-29.0,-56.0,-53.0,-9.0
DNK,2020-03-18,35.0,20.0,-41.0,-60.0,-54.0,-20.0
DNK,2020-03-19,94.0,20.0,-40.0,-59.0,-55.0,-21.0
DNK,2020-03-20,69.0,19.0,-44.0,-61.0,-50.0,-22.0
DNK,2020-03-21,79.0,11.0,-46.0,-55.0,-27.0,-21.0
DNK,2020-03-22,50.0,10.0,-38.0,-60.0,-33.0,-24.0
DNK,2020-03-23,55.0,19.0,-36.0,-60.0,-55.0,-20.0
DNK,2020-03-24,62.0,19.0,-36.0,-60.0,-55.0,-18.0
DNK,2020-03-25,69.0,19.0,-37.0,-59.0,-55.0,-18.0
DNK,2020-03-26,91.0,19.0,-36.0,-59.0,-55.0,-17.0
DNK,2020-03-27,95.0,19.0,-39.0,-61.0,-54.0,-18.0
DNK,2020-03-28,78.0,10.0,-43.0,-56.0,-28.0,-14.0
DNK,2020-03-29,35.0,9.0,-37.0,-60.0,-28.0,-22.0
DNK,2020-03-30,55.0,18.0,-31.0,-58.0,-54.0,-17.0
DNK,2020-03-31,64.0,17.0,-24.0,-54.0,-53.0,-5.0
DNK,2020-04-01,13.0,19.0,-32.0,-58.0,-54.0,-12.0
DNK,2020-04-02,12.0,20.0,-34.0,-61.0,-55.0,-13.0
DNK,2020-04-03,33.0,19.0,-35.0,-60.0,-53.0,-10.0
DNK,2020-04-04,61.0,10.0,-38.0,-53.0,-25.0,-8.0
DNK,2020-04-05,118.0,7.0,-22.0,-49.0,-23.0,-12.0
DNK,2020-04-06,161.0,16.0,-15.0,-52.0,-59.0,-4.0
DNK,2020-04-07,164.0,16.0,-13.0,-51.0,-59.0,4.0
DNK,2020-04-08,135.0,15.0,-11.0,-51.0,-61.0,9.0
DNK,2020-04-09,187.0,22.0,-41.0,-62.0,-82.0,-17.0
DNK,2020-04-10,169.0,24.0,-59.0,-65.0,-81.0,-35.0
DNK,2020-04-11,50.0,8.0,-31.0,-52.0,-23.0,4.0
DOM,2020-02-16,-3.0,1.0,0.0,-8.0,-2.0,3.0
DOM,2020-02-17,-3.0,0.0,-1.0,3.0,3.0,1.0
DOM,2020-02-18,2.0,1.0,-3.0,0.0,1.0,-2.0
DOM,2020-02-19,6.0,1.0,0.0,0.0,1.0,-2.0
DOM,2020-02-20,7.0,0.0,-1.0,1.0,1.0,-2.0
DOM,2020-02-21,4.0,0.0,0.0,0.0,2.0,-1.0
DOM,2020-02-22,-4.0,1.0,-5.0,-3.0,-3.0,-6.0
DOM,2020-02-23,-2.0,0.0,-1.0,0.0,2.0,-1.0
DOM,2020-02-24,1.0,0.0,0.0,2.0,4.0,0.0
DOM,2020-02-25,0.0,0.0,0.0,1.0,2.0,0.0
DOM,2020-02-26,35.0,10.0,-12.0,-16.0,-41.0,-7.0
DOM,2020-02-27,13.0,4.0,-4.0,-5.0,-17.0,0.0
DOM,2020-02-28,4.0,0.0,4.0,5.0,1.0,8.0
DOM,2020-02-29,-4.0,1.0,-2.0,1.0,-2.0,3.0
DOM,2020-03-01,-9.0,1.0,-2.0,2.0,0.0,3.0
DOM,2020-03-02,-6.0,1.0,0.0,3.0,3.0,5.0
DOM,2020-03-03,-1.0,0.0,0.0,1.0,2.0,4.0
DOM,2020-03-04,1.0,0.0,0.0,1.0,2.0,2.0
DOM,2020-03-05,1.0,0.0,0.0,1.0,2.0,0.0
DOM,2020-03-06,3.0,0.0,1.0,2.0,2.0,0.0
DOM,2020-03-07,-6.0,1.0,-5.0,-2.0,-1.0,-3.0
DOM,2020-03-08,-15.0,2.0,-9.0,-6.0,-2.0,-6.0
DOM,2020-03-09,-10.0,1.0,-5.0,-2.0,2.0,-2.0
DOM,2020-03-10,-4.0,1.0,-4.0,-1.0,2.0,-1.0
DOM,2020-03-11,-4.0,1.0,-4.0,-4.0,1.0,-1.0
DOM,2020-03-12,-6.0,2.0,-4.0,-7.0,-4.0,5.0
DOM,2020-03-13,-5.0,2.0,-4.0,-8.0,-7.0,13.0
DOM,2020-03-14,-6.0,1.0,-12.0,-10.0,-4.0,8.0
DOM,2020-03-15,-8.0,2.0,-17.0,-16.0,-10.0,-1.0
DOM,2020-03-16,-9.0,5.0,-9.0,-19.0,-11.0,7.0
DOM,2020-03-17,-20.0,7.0,-17.0,-23.0,-15.0,10.0
DOM,2020-03-18,-30.0,12.0,-32.0,-34.0,-28.0,-2.0
DOM,2020-03-19,-49.0,22.0,-56.0,-56.0,-49.0,-24.0
DOM,2020-03-20,-59.0,26.0,-67.0,-66.0,-58.0,-38.0
DOM,2020-03-21,-66.0,24.0,-74.0,-75.0,-58.0,-49.0
DOM,2020-03-22,-69.0,22.0,-75.0,-78.0,-54.0,-54.0
DOM,2020-03-23,-61.0,30.0,-69.0,-78.0,-68.0,-42.0
DOM,2020-03-24,-63.0,30.0,-74.0,-80.0,-72.0,-51.0
DOM,2020-03-25,-63.0,32.0,-75.0,-81.0,-73.0,-53.0
DOM,2020-03-26,-65.0,33.0,-76.0,-83.0,-74.0,-55.0
DOM,2020-03-27,-68.0,35.0,-78.0,-84.0,-74.0,-58.0
DOM,2020-03-28,-71.0,28.0,-79.0,-84.0,-66.0,-60.0
DOM,2020-03-29,-73.0,23.0,-80.0,-84.0,-56.0,-63.0
DOM,2020-03-30,-61.0,31.0,-71.0,-80.0,-72.0,-46.0
DOM,2020-03-31,-64.0,31.0,-74.0,-82.0,-73.0,-52.0
DOM,2020-04-01,-64.0,33.0,-75.0,-83.0,-73.0,-55.0
DOM,2020-04-02,-64.0,34.0,-75.0,-83.0,-73.0,-55.0
DOM,2020-04-03,-64.0,34.0,-75.0,-83.0,-72.0,-53.0
DOM,2020-04-04,-68.0,27.0,-77.0,-83.0,-63.0,-56.0
DOM,2020-04-05,-71.0,22.0,-78.0,-83.0,-53.0,-60.0
DOM,2020-04-06,-62.0,31.0,-71.0,-82.0,-70.0,-51.0
DOM,2020-04-07,-62.0,30.0,-72.0,-81.0,-71.0,-51.0
DOM,2020-04-08,-61.0,31.0,-72.0,-82.0,-72.0,-50.0
DOM,2020-04-09,-60.0,32.0,-71.0,-82.0,-74.0,-47.0
DOM,2020-04-10,-69.0,38.0,-84.0,-88.0,-83.0,-73.0
DOM,2020-04-11,-69.0,28.0,-78.0,-85.0,-67.0,-58.0
ECU,2020-02-16,2.0,1.0,3.0,3.0,-4.0,2.0
ECU,2020-02-17,3.0,1.0,4.0,2.0,-5.0,2.0
ECU,2020-02-18,2.0,1.0,3.0,2.0,-6.0,0.0
ECU,2020-02-19,4.0,1.0,4.0,1.0,-11.0,0.0
ECU,2020-02-20,2.0,2.0,1.0,0.0,-13.0,1.0
ECU,2020-02-21,8.0,0.0,-4.0,-4.0,-9.0,0.0
ECU,2020-02-22,21.0,-3.0,1.0,-4.0,-6.0,-2.0
ECU,2020-02-23,10.0,8.0,-12.0,-27.0,-58.0,-15.0
ECU,2020-02-24,-7.0,11.0,-22.0,-31.0,-70.0,-23.0
ECU,2020-02-25,-6.0,4.0,-11.0,-9.0,-24.0,-9.0
ECU,2020-02-26,-4.0,2.0,-4.0,-3.0,-8.0,-2.0
ECU,2020-02-27,-4.0,3.0,-2.0,-3.0,-8.0,-1.0
ECU,2020-02-28,-6.0,3.0,-2.0,-1.0,-3.0,7.0
ECU,2020-02-29,-7.0,2.0,-4.0,0.0,0.0,6.0
ECU,2020-03-01,-2.0,2.0,0.0,0.0,-4.0,6.0
ECU,2020-03-02,2.0,2.0,3.0,0.0,-7.0,6.0
ECU,2020-03-03,2.0,2.0,3.0,0.0,-7.0,4.0
ECU,2020-03-04,1.0,2.0,2.0,0.0,-8.0,2.0
ECU,2020-03-05,-1.0,3.0,0.0,-1.0,-9.0,1.0
ECU,2020-03-06,-3.0,2.0,-1.0,-1.0,-5.0,1.0
ECU,2020-03-07,1.0,1.0,3.0,2.0,0.0,2.0
ECU,2020-03-08,3.0,1.0,4.0,2.0,-4.0,1.0
ECU,2020-03-09,0.0,2.0,0.0,-1.0,-10.0,1.0
ECU,2020-03-10,0.0,2.0,-1.0,-1.0,-10.0,1.0
ECU,2020-03-11,-2.0,2.0,-2.0,-2.0,-10.0,3.0
ECU,2020-03-12,-5.0,4.0,-5.0,-5.0,-14.0,6.0
ECU,2020-03-13,-13.0,6.0,-13.0,-10.0,-15.0,2.0
ECU,2020-03-14,-22.0,6.0,-24.0,-16.0,-8.0,2.0
ECU,2020-03-15,-29.0,7.0,-29.0,-20.0,-16.0,6.0
ECU,2020-03-16,-35.0,14.0,-33.0,-34.0,-41.0,6.0
ECU,2020-03-17,-63.0,28.0,-69.0,-68.0,-67.0,-40.0
ECU,2020-03-18,-74.0,34.0,-80.0,-79.0,-77.0,-60.0
ECU,2020-03-19,-76.0,37.0,-81.0,-81.0,-78.0,-60.0
ECU,2020-03-20,-78.0,39.0,-83.0,-82.0,-77.0,-61.0
ECU,2020-03-21,-80.0,31.0,-85.0,-82.0,-67.0,-64.0
ECU,2020-03-22,-78.0,27.0,-83.0,-80.0,-62.0,-61.0
ECU,2020-03-23,-78.0,38.0,-83.0,-83.0,-81.0,-64.0
ECU,2020-03-24,-78.0,38.0,-83.0,-83.0,-82.0,-64.0
ECU,2020-03-25,-81.0,39.0,-86.0,-85.0,-84.0,-69.0
ECU,2020-03-26,-80.0,40.0,-85.0,-84.0,-83.0,-67.0
ECU,2020-03-27,-81.0,44.0,-85.0,-84.0,-82.0,-67.0
ECU,2020-03-28,-81.0,34.0,-86.0,-83.0,-72.0,-68.0
ECU,2020-03-29,-80.0,26.0,-84.0,-80.0,-61.0,-66.0
ECU,2020-03-30,-77.0,38.0,-81.0,-82.0,-82.0,-63.0
ECU,2020-03-31,-78.0,37.0,-82.0,-82.0,-82.0,-64.0
ECU,2020-04-01,-77.0,37.0,-81.0,-81.0,-82.0,-63.0
ECU,2020-04-02,-78.0,39.0,-83.0,-82.0,-82.0,-64.0
ECU,2020-04-03,-77.0,42.0,-82.0,-81.0,-81.0,-62.0
ECU,2020-04-04,-77.0,32.0,-83.0,-79.0,-69.0,-63.0
ECU,2020-04-05,-78.0,25.0,-82.0,-78.0,-59.0,-64.0
ECU,2020-04-06,-76.0,38.0,-81.0,-81.0,-81.0,-65.0
ECU,2020-04-07,-76.0,37.0,-81.0,-81.0,-82.0,-63.0
ECU,2020-04-08,-75.0,37.0,-80.0,-80.0,-81.0,-63.0
ECU,2020-04-09,-75.0,37.0,-80.0,-79.0,-81.0,-61.0
ECU,2020-04-10,-78.0,43.0,-83.0,-81.0,-84.0,-63.0
ECU,2020-04-11,-86.0,37.0,-91.0,-87.0,-76.0,-83.0
EGY,2020-02-16,6.0,-1.0,0.0,4.0,15.0,3.0
EGY,2020-02-17,3.0,-1.0,0.0,5.0,12.0,4.0
EGY,2020-02-18,1.0,0.0,-5.0,2.0,10.0,0.0
EGY,2020-02-19,-4.0,0.0,-5.0,0.0,10.0,-1.0
EGY,2020-02-20,12.0,2.0,5.0,7.0,6.0,5.0
EGY,2020-02-21,7.0,0.0,1.0,6.0,5.0,4.0
EGY,2020-02-22,0.0,-1.0,-4.0,4.0,9.0,1.0
EGY,2020-02-23,-2.0,1.0,-12.0,2.0,11.0,-9.0
EGY,2020-02-24,-8.0,5.0,-10.0,-7.0,-4.0,-5.0
EGY,2020-02-25,1.0,1.0,-2.0,2.0,6.0,3.0
EGY,2020-02-26,2.0,-1.0,1.0,6.0,11.0,5.0
EGY,2020-02-27,17.0,0.0,10.0,10.0,10.0,10.0
EGY,2020-02-28,12.0,0.0,7.0,9.0,7.0,8.0
EGY,2020-02-29,5.0,-1.0,2.0,8.0,9.0,8.0
EGY,2020-03-01,5.0,-1.0,2.0,7.0,14.0,7.0
EGY,2020-03-02,6.0,-2.0,4.0,8.0,14.0,8.0
EGY,2020-03-03,7.0,-2.0,4.0,8.0,13.0,8.0
EGY,2020-03-04,5.0,-2.0,3.0,6.0,13.0,7.0
EGY,2020-03-05,12.0,0.0,8.0,8.0,11.0,9.0
EGY,2020-03-06,14.0,0.0,9.0,8.0,8.0,10.0
EGY,2020-03-07,8.0,-1.0,3.0,5.0,9.0,8.0
EGY,2020-03-08,5.0,-1.0,-1.0,4.0,13.0,5.0
EGY,2020-03-09,5.0,-1.0,0.0,4.0,14.0,5.0
EGY,2020-03-10,7.0,-2.0,2.0,7.0,12.0,10.0
EGY,2020-03-11,-20.0,6.0,-25.0,-22.0,-18.0,-14.0
EGY,2020-03-12,-53.0,16.0,-55.0,-59.0,-50.0,-43.0
EGY,2020-03-13,-32.0,8.0,-33.0,-38.0,-26.0,-22.0
EGY,2020-03-14,-13.0,4.0,-15.0,-17.0,-11.0,-1.0
EGY,2020-03-15,-6.0,3.0,-11.0,-9.0,-4.0,5.0
EGY,2020-03-16,-10.0,4.0,-13.0,-13.0,-3.0,3.0
EGY,2020-03-17,-18.0,5.0,-20.0,-18.0,-8.0,-1.0
EGY,2020-03-18,-22.0,7.0,-26.0,-23.0,-12.0,-4.0
EGY,2020-03-19,-30.0,9.0,-36.0,-32.0,-15.0,-10.0
EGY,2020-03-20,-30.0,9.0,-40.0,-37.0,-14.0,-13.0
EGY,2020-03-21,-31.0,10.0,-40.0,-40.0,-20.0,-16.0
EGY,2020-03-22,-36.0,12.0,-44.0,-44.0,-27.0,-21.0
EGY,2020-03-23,-39.0,14.0,-46.0,-48.0,-27.0,-24.0
EGY,2020-03-24,-40.0,15.0,-46.0,-48.0,-32.0,-19.0
EGY,2020-03-25,-47.0,17.0,-55.0,-56.0,-37.0,-30.0
EGY,2020-03-26,-50.0,18.0,-58.0,-58.0,-39.0,-30.0
EGY,2020-03-27,-57.0,18.0,-75.0,-76.0,-50.0,-50.0
EGY,2020-03-28,-57.0,20.0,-72.0,-73.0,-55.0,-46.0
EGY,2020-03-29,-40.0,15.0,-50.0,-52.0,-35.0,-24.0
EGY,2020-03-30,-45.0,16.0,-53.0,-56.0,-35.0,-30.0
EGY,2020-03-31,-46.0,16.0,-53.0,-55.0,-36.0,-29.0
EGY,2020-04-01,-43.0,15.0,-52.0,-54.0,-36.0,-26.0
EGY,2020-04-02,-44.0,16.0,-53.0,-55.0,-37.0,-22.0
EGY,2020-04-03,-47.0,16.0,-66.0,-68.0,-44.0,-27.0
EGY,2020-04-04,-49.0,17.0,-64.0,-67.0,-49.0,-28.0
EGY,2020-04-05,-36.0,15.0,-46.0,-51.0,-35.0,-11.0
EGY,2020-04-06,-37.0,16.0,-48.0,-51.0,-34.0,-11.0
EGY,2020-04-07,-36.0,16.0,-57.0,-50.0,-35.0,-4.0
EGY,2020-04-08,-35.0,15.0,-57.0,-50.0,-35.0,-5.0
EGY,2020-04-09,-36.0,16.0,-58.0,-50.0,-35.0,-2.0
EGY,2020-04-10,-42.0,15.0,-70.0,-63.0,-41.0,-18.0
EGY,2020-04-11,-42.0,16.0,-67.0,-62.0,-45.0,-18.0
ESP,2020-02-16,9.0,-1.0,0.0,3.0,3.0,1.0
ESP,2020-02-17,5.0,0.0,-1.0,4.0,3.0,0.0
ESP,2020-02-18,10.0,-1.0,0.0,2.0,3.0,1.0
ESP,2020-02-19,14.0,-1.0,1.0,5.0,3.0,1.0
ESP,2020-02-20,20.0,-2.0,1.0,6.0,2.0,2.0
ESP,2020-02-21,41.0,-2.0,2.0,13.0,2.0,2.0
ESP,2020-02-22,35.0,-3.0,6.0,12.0,1.0,9.0
ESP,2020-02-23,35.0,-1.0,5.0,6.0,-5.0,4.0
ESP,2020-02-24,21.0,0.0,-1.0,4.0,-6.0,0.0
ESP,2020-02-25,12.0,0.0,-1.0,2.0,-2.0,3.0
ESP,2020-02-26,14.0,-1.0,3.0,5.0,0.0,7.0
ESP,2020-02-27,28.0,0.0,1.0,3.0,-8.0,-3.0
ESP,2020-02-28,23.0,-1.0,-1.0,5.0,-4.0,1.0
ESP,2020-02-29,10.0,-2.0,1.0,5.0,0.0,5.0
ESP,2020-03-01,-2.0,0.0,-1.0,0.0,-2.0,3.0
ESP,2020-03-02,-4.0,0.0,-3.0,-1.0,1.0,2.0
ESP,2020-03-03,5.0,0.0,-1.0,1.0,3.0,3.0
ESP,2020-03-04,5.0,0.0,-1.0,1.0,2.0,3.0
ESP,2020-03-05,1.0,0.0,-1.0,0.0,1.0,2.0
ESP,2020-03-06,9.0,0.0,-1.0,2.0,0.0,1.0
ESP,2020-03-07,18.0,-1.0,1.0,6.0,1.0,4.0
ESP,2020-03-08,16.0,-1.0,1.0,4.0,2.0,5.0
ESP,2020-03-09,12.0,-1.0,-2.0,0.0,2.0,10.0
ESP,2020-03-10,14.0,0.0,-4.0,-4.0,0.0,17.0
ESP,2020-03-11,10.0,2.0,-8.0,-12.0,-4.0,21.0
ESP,2020-03-12,-8.0,5.0,-21.0,-22.0,-10.0,30.0
ESP,2020-03-13,-30.0,11.0,-46.0,-40.0,-22.0,18.0
ESP,2020-03-14,-55.0,15.0,-75.0,-58.0,-37.0,-22.0
ESP,2020-03-15,-74.0,19.0,-85.0,-71.0,-49.0,-44.0
ESP,2020-03-16,-72.0,24.0,-81.0,-72.0,-54.0,-35.0
ESP,2020-03-17,-73.0,26.0,-83.0,-75.0,-59.0,-38.0
ESP,2020-03-18,-74.0,27.0,-85.0,-77.0,-63.0,-42.0
ESP,2020-03-19,-77.0,31.0,-87.0,-80.0,-70.0,-54.0
ESP,2020-03-20,-80.0,31.0,-88.0,-80.0,-65.0,-42.0
ESP,2020-03-21,-87.0,25.0,-92.0,-84.0,-63.0,-57.0
ESP,2020-03-22,-88.0,23.0,-92.0,-86.0,-65.0,-69.0
ESP,2020-03-23,-78.0,28.0,-85.0,-81.0,-65.0,-47.0
ESP,2020-03-24,-79.0,29.0,-87.0,-81.0,-67.0,-50.0
ESP,2020-03-25,-78.0,30.0,-87.0,-82.0,-67.0,-51.0
ESP,2020-03-26,-79.0,31.0,-87.0,-82.0,-68.0,-51.0
ESP,2020-03-27,-81.0,33.0,-88.0,-83.0,-67.0,-50.0
ESP,2020-03-28,-86.0,26.0,-92.0,-86.0,-64.0,-57.0
ESP,2020-03-29,-89.0,22.0,-94.0,-88.0,-64.0,-76.0
ESP,2020-03-30,-81.0,31.0,-89.0,-84.0,-74.0,-55.0
ESP,2020-03-31,-82.0,32.0,-92.0,-84.0,-76.0,-55.0
ESP,2020-04-01,-81.0,33.0,-92.0,-84.0,-75.0,-53.0
ESP,2020-04-02,-81.0,33.0,-92.0,-84.0,-75.0,-51.0
ESP,2020-04-03,-82.0,35.0,-89.0,-84.0,-74.0,-49.0
ESP,2020-04-04,-86.0,26.0,-92.0,-86.0,-65.0,-56.0
ESP,2020-04-05,-90.0,23.0,-94.0,-89.0,-68.0,-77.0
ESP,2020-04-06,-79.0,31.0,-87.0,-83.0,-74.0,-50.0
ESP,2020-04-07,-78.0,31.0,-89.0,-83.0,-74.0,-40.0
ESP,2020-04-08,-78.0,31.0,-88.0,-82.0,-75.0,-33.0
ESP,2020-04-09,-83.0,36.0,-93.0,-88.0,-85.0,-67.0
ESP,2020-04-10,-88.0,42.0,-96.0,-91.0,-89.0,-89.0
ESP,2020-04-11,-85.0,26.0,-92.0,-84.0,-63.0,-44.0
EST,2020-02-16,-3.0,1.0,4.0,0.0,0.0,-1.0
EST,2020-02-17,3.0,1.0,4.0,3.0,1.0,1.0
EST,2020-02-18,14.0,0.0,5.0,4.0,1.0,1.0
EST,2020-02-19,21.0,0.0,6.0,5.0,0.0,1.0
EST,2020-02-20,-1.0,1.0,2.0,3.0,-1.0,2.0
EST,2020-02-21,-27.0,0.0,-6.0,-6.0,0.0,-4.0
EST,2020-02-22,22.0,-2.0,9.0,5.0,-1.0,9.0
EST,2020-02-23,132.0,12.0,-15.0,-9.0,-62.0,-4.0
EST,2020-02-24,54.0,5.0,-3.0,0.0,-30.0,-2.0
EST,2020-02-25,12.0,2.0,0.0,2.0,-18.0,-3.0
EST,2020-02-26,11.0,3.0,0.0,1.0,-18.0,-2.0
EST,2020-02-27,12.0,4.0,-2.0,-2.0,-18.0,0.0
EST,2020-02-28,14.0,1.0,-5.0,-1.0,-6.0,1.0
EST,2020-02-29,2.0,0.0,-3.0,0.0,1.0,1.0
EST,2020-03-01,7.0,1.0,0.0,2.0,1.0,2.0
EST,2020-03-02,3.0,1.0,1.0,1.0,1.0,2.0
EST,2020-03-03,-5.0,1.0,0.0,0.0,1.0,0.0
EST,2020-03-04,-1.0,1.0,3.0,2.0,1.0,3.0
EST,2020-03-05,13.0,0.0,7.0,5.0,1.0,8.0
EST,2020-03-06,20.0,-1.0,9.0,7.0,3.0,12.0
EST,2020-03-07,55.0,-2.0,19.0,15.0,5.0,19.0
EST,2020-03-08,55.0,-2.0,17.0,13.0,3.0,14.0
EST,2020-03-09,9.0,1.0,4.0,2.0,0.0,4.0
EST,2020-03-10,-4.0,1.0,3.0,0.0,0.0,5.0
EST,2020-03-11,-8.0,1.0,2.0,-2.0,-1.0,10.0
EST,2020-03-12,-7.0,4.0,-4.0,-8.0,-6.0,20.0
EST,2020-03-13,-9.0,7.0,-21.0,-20.0,-12.0,12.0
EST,2020-03-14,15.0,6.0,-34.0,-25.0,-12.0,-4.0
EST,2020-03-15,27.0,9.0,-34.0,-28.0,-23.0,-4.0
EST,2020-03-16,-9.0,17.0,-36.0,-38.0,-41.0,-8.0
EST,2020-03-17,7.0,18.0,-41.0,-41.0,-45.0,-16.0
EST,2020-03-18,-7.0,20.0,-44.0,-45.0,-46.0,-19.0
EST,2020-03-19,44.0,18.0,-41.0,-39.0,-46.0,-16.0
EST,2020-03-20,18.0,18.0,-45.0,-42.0,-41.0,-16.0
EST,2020-03-21,25.0,10.0,-49.0,-38.0,-24.0,-16.0
EST,2020-03-22,67.0,9.0,-43.0,-36.0,-28.0,-14.0
EST,2020-03-23,25.0,18.0,-41.0,-43.0,-46.0,-18.0
EST,2020-03-24,12.0,19.0,-43.0,-44.0,-48.0,-19.0
EST,2020-03-25,14.0,19.0,-41.0,-44.0,-48.0,-18.0
EST,2020-03-26,22.0,19.0,-45.0,-44.0,-49.0,-22.0
EST,2020-03-27,8.0,21.0,-55.0,-48.0,-49.0,-23.0
EST,2020-03-28,28.0,10.0,-62.0,-41.0,-30.0,-24.0
EST,2020-03-29,4.0,10.0,-60.0,-51.0,-32.0,-28.0
EST,2020-03-30,-9.0,21.0,-53.0,-52.0,-51.0,-28.0
EST,2020-03-31,-10.0,20.0,-52.0,-51.0,-51.0,-25.0
EST,2020-04-01,3.0,20.0,-52.0,-49.0,-51.0,-24.0
EST,2020-04-02,-16.0,22.0,-54.0,-53.0,-51.0,-28.0
EST,2020-04-03,-37.0,23.0,-56.0,-57.0,-50.0,-25.0
EST,2020-04-04,8.0,12.0,-59.0,-44.0,-32.0,-23.0
EST,2020-04-05,49.0,8.0,-54.0,-43.0,-31.0,-22.0
EST,2020-04-06,40.0,18.0,-45.0,-42.0,-51.0,-21.0
EST,2020-04-07,52.0,17.0,-43.0,-39.0,-51.0,-16.0
EST,2020-04-08,58.0,17.0,-41.0,-38.0,-50.0,-11.0
EST,2020-04-09,14.0,18.0,-40.0,-42.0,-52.0,-7.0
EST,2020-04-10,42.0,27.0,-59.0,-53.0,-79.0,-23.0
EST,2020-04-11,11.0,10.0,-57.0,-43.0,-35.0,-20.0
FIN,2020-02-16,9.0,2.0,3.0,-10.0,-13.0,2.0
FIN,2020-02-17,21.0,2.0,2.0,-9.0,-13.0,2.0
FIN,2020-02-18,33.0,2.0,4.0,-8.0,-13.0,1.0
FIN,2020-02-19,31.0,2.0,1.0,-9.0,-14.0,1.0
FIN,2020-02-20,3.0,3.0,1.0,-12.0,-15.0,-1.0
FIN,2020-02-21,-20.0,1.0,-1.0,-8.0,-6.0,-3.0
FIN,2020-02-22,23.0,-1.0,4.0,0.0,-2.0,5.0
FIN,2020-02-23,25.0,1.0,5.0,-3.0,-10.0,3.0
FIN,2020-02-24,41.0,2.0,4.0,-2.0,-12.0,3.0
FIN,2020-02-25,41.0,1.0,5.0,-3.0,-12.0,3.0
FIN,2020-02-26,37.0,2.0,3.0,-3.0,-12.0,2.0
